latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.1067,28.51416,324.76,1.01,1.01,2024-08-27,1229,A,52,6.1NRT,311.8,8.37,D
-17.17998,19.91722,323.98,3.73,1.81,2024-08-27,1229,A,34,6.1NRT,313,43.68,D
-17.18367,19.88278,326.43,3.75,1.81,2024-08-27,1229,A,60,6.1NRT,312.12,61.64,D
-17.28623,18.90277,324.45,4.47,1.94,2024-08-27,1229,A,43,6.1NRT,311.93,62.76,D
-15.50106,32.41636,330.14,1.3,1.13,2024-08-27,1229,A,66,6.1NRT,308.62,22.59,D
-17.07457,20.74335,325.79,3.21,1.7,2024-08-27,1229,A,57,6.1NRT,314.07,40.15,D
-16.35777,26.35184,338,1.23,1.1,2024-08-27,1229,A,83,6.1NRT,314.47,32.15,D
-17.12076,19.69842,324.87,3.87,1.83,2024-08-27,1229,A,43,6.1NRT,313.99,51.92,D
-14.62957,37.13053,326.56,2.99,1.64,2024-08-27,1229,A,75,6.1NRT,302.33,59.32,D
-14.60494,37.18202,327.73,3.02,1.65,2024-08-27,1229,A,67,6.1NRT,300.56,75.47,D
-14.61003,37.15479,324.89,3,1.65,2024-08-27,1229,A,64,6.1NRT,302.97,55.96,D
-16.0505,28.3283,331.4,1.02,1.01,2024-08-27,1229,A,74,6.1NRT,314.25,16.39,D
-14.62756,37.12273,325.19,2.99,1.64,2024-08-27,1229,A,73,6.1NRT,302.54,53.3,D
-16.99381,20.78669,324.13,3.18,1.69,2024-08-27,1229,A,32,6.1NRT,311.81,37.04,D
-17.11328,19.69025,326.17,3.87,1.83,2024-08-27,1229,A,50,6.1NRT,312.66,58.77,D
-17.1171,19.65427,323.83,3.9,1.84,2024-08-27,1229,A,30,6.1NRT,312.49,46.22,D
-14.60334,37.17415,334.62,3.02,1.65,2024-08-27,1229,A,84,6.1NRT,301.33,118.92,D
-15.48462,31.86613,325.64,1.21,1.09,2024-08-27,1229,A,65,6.1NRT,310.1,12.87,D
-16.53838,24.40241,329.16,1.65,1.26,2024-08-27,1229,A,68,6.1NRT,313.71,24.01,D
-15.50069,31.70058,328.14,1.18,1.08,2024-08-27,1229,A,72,6.1NRT,311.38,15.17,D
-16.32212,25.99889,328.42,1.28,1.12,2024-08-27,1229,A,59,6.1NRT,314.32,13.33,D
-16.50828,24.55169,325.08,1.61,1.25,2024-08-27,1229,A,50,6.1NRT,313.13,14.37,D
-15.48256,31.75327,327.97,1.19,1.09,2024-08-27,1229,A,72,6.1NRT,311.1,15.86,D
-15.46606,31.79517,322.78,1.2,1.09,2024-08-27,1229,A,55,6.1NRT,308.6,9.92,D
-14.69617,36.25826,322.91,2.55,1.54,2024-08-27,1229,A,31,6.1NRT,303.7,32.75,D
-15.58247,30.9898,323.9,1.1,1.04,2024-08-27,1229,A,42,6.1NRT,310.74,6.89,D
-16.33734,25.64427,329.11,1.35,1.15,2024-08-27,1229,A,67,6.1NRT,314.29,17.59,D
-16.33893,25.63181,328.75,1.35,1.15,2024-08-27,1229,A,65,6.1NRT,315.15,16.49,D
-15.57323,30.98827,327.74,1.1,1.04,2024-08-27,1229,A,70,6.1NRT,310.67,12.18,D
-16.41443,24.94779,334.3,1.51,1.21,2024-08-27,1229,A,77,6.1NRT,313.95,34.26,D
-16.91008,20.56631,328.29,3.3,1.72,2024-08-27,1229,A,67,6.1NRT,311.96,74.21,D
-15.40327,31.80093,321.01,1.2,1.09,2024-08-27,1229,A,40,6.1NRT,307.23,10.86,D
-15.97621,27.93846,333.37,1.04,1.02,2024-08-27,1229,A,77,6.1NRT,310.65,20.41,D
-16.21083,26.22602,327.88,1.24,1.11,2024-08-27,1229,A,65,6.1NRT,316,13.6,D
-16.89803,20.56058,327.07,3.3,1.72,2024-08-27,1229,A,64,6.1NRT,310.93,63.28,D
-15.40901,31.70119,322.5,1.19,1.08,2024-08-27,1229,A,47,6.1NRT,308.19,9.18,D
-15.41071,31.69035,323.57,1.19,1.08,2024-08-27,1229,A,61,6.1NRT,308.36,10.35,D
-15.96718,27.93706,324.91,1.04,1.02,2024-08-27,1229,A,57,6.1NRT,310.71,9.76,D
-16.46917,24.13592,326.47,1.73,1.29,2024-08-27,1229,A,58,6.1NRT,315.05,17.91,D
-16.74294,21.82692,323.83,2.62,1.55,2024-08-27,1229,A,37,6.1NRT,312.5,23.73,D
-14.43814,37.2501,320.67,3.08,1.67,2024-08-27,1229,A,65,6.1NRT,301.99,40.56,D
-15.88454,28.32886,328.47,1.02,1.01,2024-08-27,1229,A,69,6.1NRT,314.51,11.52,D
-16.98214,19.1046,322.97,4.28,1.91,2024-08-27,1229,A,37,6.1NRT,311.07,58.96,D
-15.48473,30.96805,331.1,1.1,1.04,2024-08-27,1229,A,76,6.1NRT,313.2,15.18,D
-15.48627,30.9581,325.87,1.09,1.04,2024-08-27,1229,A,56,6.1NRT,313.09,7.92,D
-16.63936,22.26004,331.5,2.42,1.5,2024-08-27,1229,A,71,6.1NRT,319.45,45.51,D
-16.98228,18.73467,323.57,4.57,1.96,2024-08-27,1229,A,42,6.1NRT,310.46,72.15,D
-16.98618,18.69241,324.56,4.61,1.97,2024-08-27,1229,A,55,6.1NRT,310.6,85.73,D
-15.32341,31.7802,330.09,1.2,1.09,2024-08-27,1229,A,70,6.1NRT,305.56,22.93,D
-15.75878,28.87861,322.23,1,1,2024-08-27,1229,A,14,6.1NRT,309.52,7.35,D
-16.97825,19.09608,325.12,4.28,1.91,2024-08-27,1229,A,58,6.1NRT,311.32,78.74,D
-15.82787,28.33279,325.34,1.02,1.01,2024-08-27,1229,A,56,6.1NRT,313.38,8.61,D
-16.98073,18.72626,327.8,4.57,1.96,2024-08-27,1229,A,67,6.1NRT,310.77,116.56,D
-15.75065,28.74599,322.97,1,1,2024-08-27,1229,A,49,6.1NRT,309.85,7.07,D
-15.77506,28.44779,326.34,1.01,1.01,2024-08-27,1229,A,48,6.1NRT,313.1,10.18,D
-15.34618,31.2603,322.89,1.13,1.06,2024-08-27,1229,A,35,6.1NRT,310.25,7.4,D
-15.64894,29.19847,323.16,1,1,2024-08-27,1229,A,24,6.1NRT,309.65,7.74,D
-15.63873,29.20624,326.9,1,1,2024-08-27,1229,A,60,6.1NRT,312.46,11.98,D
-15.64007,29.19709,344.98,1,1,2024-08-27,1229,A,90,6.1NRT,311.88,38.99,D
-15.75168,28.3532,327.83,1.02,1.01,2024-08-27,1229,A,55,6.1NRT,313.91,9.27,D
-15.3773,30.83513,325.06,1.09,1.04,2024-08-27,1229,A,64,6.1NRT,311.68,8.38,D
-15.3788,30.82526,331.65,1.08,1.04,2024-08-27,1229,A,77,6.1NRT,312.13,17.95,D
-15.3803,30.8154,324.06,1.08,1.04,2024-08-27,1229,A,58,6.1NRT,311.18,7.75,D
-15.74274,28.35189,328.81,1.02,1.01,2024-08-27,1229,A,67,6.1NRT,314.07,10.48,D
-14.34578,36.82981,321.69,2.87,1.62,2024-08-27,1229,A,68,6.1NRT,298.18,40.49,D
-15.10428,32.39478,323.45,1.31,1.14,2024-08-27,1229,A,63,6.1NRT,308.75,11.39,D
-15.10623,32.38261,324.09,1.31,1.14,2024-08-27,1229,A,63,6.1NRT,308.47,12.83,D
-16.19532,24.77201,337.59,1.54,1.22,2024-08-27,1229,A,82,6.1NRT,314.17,43.13,D
-16.02543,26.0112,345.78,1.27,1.12,2024-08-27,1229,A,90,6.1NRT,316.87,52.93,D
-15.35543,30.67035,323.18,1.07,1.03,2024-08-27,1229,A,46,6.1NRT,309.78,6.4,D
-15.35693,30.66057,324.21,1.07,1.03,2024-08-27,1229,A,61,6.1NRT,311.35,7.76,D
-15.83541,27.35823,339.83,1.09,1.04,2024-08-27,1229,A,84,6.1NRT,320.38,24.84,D
-15.83677,27.34828,337.33,1.09,1.04,2024-08-27,1229,A,74,6.1NRT,318.73,21.13,D
-15.57438,29.1437,322.38,1,1,2024-08-27,1229,A,48,6.1NRT,311.23,7.26,D
-15.82619,27.35686,352.91,1.09,1.04,2024-08-27,1229,A,95,6.1NRT,318.27,52.11,D
-16.81493,18.78991,337.08,4.5,1.95,2024-08-27,1229,A,82,6.1NRT,312.41,222.36,D
-15.60395,28.87698,329.89,1,1,2024-08-27,1229,A,73,6.1NRT,313.62,12.84,D
-16.79758,18.78809,328.7,4.5,1.95,2024-08-27,1229,A,65,6.1NRT,310.24,123.34,D
-15.30982,30.78341,331.84,1.08,1.04,2024-08-27,1229,A,77,6.1NRT,309.56,19.36,D
-15.31135,30.77351,326.74,1.08,1.04,2024-08-27,1229,A,68,6.1NRT,309.74,12.29,D
-15.7186,28.00318,369.64,1.03,1.02,2024-08-27,1229,A,0,6.1NRT,313.33,103.18,D
-15.8064,27.36407,363.29,1.08,1.04,2024-08-27,1229,A,100,6.1NRT,318.73,83.93,D
-16.01295,25.79221,334.8,1.31,1.14,2024-08-27,1229,A,46,6.1NRT,317.11,22.72,D
-15.31028,30.72637,323.73,1.08,1.04,2024-08-27,1229,A,60,6.1NRT,310.56,8.4,D
-15.3685,30.33981,334.62,1.04,1.02,2024-08-27,1229,A,76,6.1NRT,314.75,19.97,D
-15.36993,30.33023,330.04,1.04,1.02,2024-08-27,1229,A,71,6.1NRT,312.46,13.81,D
-14.34898,36.53471,316.46,2.73,1.58,2024-08-27,1229,A,44,6.1NRT,292.57,33.88,D
-15.54047,29.11288,326.12,1,1,2024-08-27,1229,A,60,6.1NRT,307.87,12.22,D
-16.83021,18.78329,325.09,4.5,1.95,2024-08-27,1229,A,59,6.1NRT,310.24,92.95,D
-15.54491,29.02007,322.89,1,1,2024-08-27,1229,A,50,6.1NRT,311.41,7.23,D
-15.87128,26.69663,328.73,1.16,1.07,2024-08-27,1229,A,67,6.1NRT,313.38,13.98,D
-16.27852,23.55069,324.01,1.9,1.35,2024-08-27,1229,A,45,6.1NRT,312.66,14.5,D
-16.80868,18.82282,337.54,4.47,1.94,2024-08-27,1229,A,83,6.1NRT,311.68,228.03,D
-16.81285,18.78154,335.52,4.5,1.95,2024-08-27,1229,A,81,6.1NRT,311.68,205.59,D
-15.52675,29.08268,325.02,1,1,2024-08-27,1229,A,58,6.1NRT,310.72,10.39,D
-15.52808,29.07354,326.3,1,1,2024-08-27,1229,A,65,6.1NRT,311.91,11.47,D
-16.06874,25.04368,352.5,1.47,1.2,2024-08-27,1229,A,95,6.1NRT,314.08,91.76,D
-16.07046,25.03018,361.15,1.47,1.2,2024-08-27,1229,A,100,6.1NRT,314.25,129.7,D
-16.5846,20.65763,329.94,3.21,1.7,2024-08-27,1229,A,63,6.1NRT,313.14,65.68,D
